timestamp,tail,owner,airport,airport_name,leg
2024-09-11,N757AF,Donald Trump,LGA,La Guardia Airport,departure
2024-09-11,N757AF,Donald Trump,JST,John Murtha Johnstown Cambria County Airport,arrival
2024-09-11,N757AF,Donald Trump,PHL,Philadelphia International Airport,departure
2024-09-11,N757AF,Donald Trump,LGA,La Guardia Airport,arrival
2024-09-10,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-09-10,N757AF,Donald Trump,PHL,Philadelphia International Airport,arrival
2024-09-07,N757AF,Donald Trump,CWA,Central Wisconsin Airport,departure
2024-09-07,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-09-07,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-09-07,N757AF,Donald Trump,CWA,Central Wisconsin Airport,arrival
2024-09-06,N757AF,Donald Trump,CLT,Charlotte Douglas International Airport,departure
2024-09-06,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-09-06,N757AF,Donald Trump,LGA,La Guardia Airport,departure
2024-09-06,N757AF,Donald Trump,CLT,Charlotte Douglas International Airport,arrival
2024-09-05,N757AF,Donald Trump,MDT,Harrisburg International Airport,departure
2024-09-05,N757AF,Donald Trump,LGA,La Guardia Airport,arrival
2024-09-04,N757AF,Donald Trump,TEB,Teterboro Airport,departure
2024-09-04,N757AF,Donald Trump,MDT,Harrisburg International Airport,arrival
2024-09-04,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-09-04,N757AF,Donald Trump,TEB,Teterboro Airport,arrival
2024-08-31,N757AF,Donald Trump,EWR,Newark International Airport,departure
2024-08-31,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-08-31,N757AF,Donald Trump,DCA,Ronald Reagan Washington National Airport,departure
2024-08-31,N757AF,Donald Trump,EWR,Newark International Airport,arrival
2024-08-30,N757AF,Donald Trump,JST,John Murtha Johnstown Cambria County Airport,departure
2024-08-30,N757AF,Donald Trump,DCA,Ronald Reagan Washington National Airport,arrival
2024-08-30,N757AF,Donald Trump,EWR,Newark International Airport,departure
2024-08-30,N757AF,Donald Trump,JST,John Murtha Johnstown Cambria County Airport,arrival
2024-08-30,N757AF,Donald Trump,LSE,La Crosse Regional Airport,departure
2024-08-30,N757AF,Donald Trump,EWR,Newark International Airport,arrival
2024-08-29,N757AF,Donald Trump,LAN,Capital City Airport,departure
2024-08-29,N757AF,Donald Trump,LSE,La Crosse Regional Airport,arrival
2024-08-29,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-08-29,N757AF,Donald Trump,LAN,Capital City Airport,arrival
2024-08-26,N757AF,Donald Trump,DTW,Detroit Metropolitan Airport,departure
2024-08-26,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-08-26,N757AF,Donald Trump,DCA,Ronald Reagan Washington National Airport,departure
2024-08-26,N757AF,Donald Trump,DTW,Detroit Metropolitan Airport,arrival
2024-08-25,N757AF,Donald Trump,IAD,Washington Dulles International Airport,departure
2024-08-25,N757AF,Donald Trump,DCA,Ronald Reagan Washington National Airport,arrival
2024-08-24,N757AF,Donald Trump,PHX,Phoenix Sky Harbor International Airport,departure
2024-08-24,N757AF,Donald Trump,IAD,Washington Dulles International Airport,arrival
2024-08-23,N757AF,Donald Trump,LAS,McCarran International Airport,departure
2024-08-23,N757AF,Donald Trump,PHX,Phoenix Sky Harbor International Airport,arrival
2024-08-22,N757AF,Donald Trump,FHU,Sierra Vista Municipal Libby Army Airfield,departure
2024-08-22,N757AF,Donald Trump,LAS,McCarran International Airport,arrival
2024-08-22,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-08-22,N757AF,Donald Trump,FHU,Sierra Vista Municipal Libby Army Airfield,arrival
2024-08-21,N757AF,Donald Trump,GSO,Piedmont Triad International Airport,departure
2024-08-21,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-08-21,N757AF,Donald Trump,HBI,Asheboro Regional Airport,departure
2024-08-21,N757AF,Donald Trump,GSO,Piedmont Triad International Airport,arrival
2024-08-21,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-08-21,N757AF,Donald Trump,HBI,Asheboro Regional Airport,arrival
2024-08-20,N757AF,Donald Trump,DTW,Detroit Metropolitan Airport,departure
2024-08-20,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-08-20,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-08-20,N757AF,Donald Trump,DTW,Detroit Metropolitan Airport,arrival
2024-08-19,N757AF,Donald Trump,MDT,Harrisburg International Airport,departure
2024-08-19,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-08-19,N757AF,Donald Trump,EWR,Newark International Airport,departure
2024-08-19,N757AF,Donald Trump,MDT,Harrisburg International Airport,arrival
2024-08-17,N757AF,Donald Trump,AVP,Wilkes Barre Scranton International Airport,departure
2024-08-17,N757AF,Donald Trump,EWR,Newark International Airport,arrival
2024-08-17,N757AF,Donald Trump,EWR,Newark International Airport,departure
2024-08-17,N757AF,Donald Trump,AVP,Wilkes Barre Scranton International Airport,arrival
2024-08-14,N757AF,Donald Trump,AVL,Asheville Regional Airport,departure
2024-08-14,N757AF,Donald Trump,EWR,Newark International Airport,arrival
2024-08-14,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-08-14,N757AF,Donald Trump,AVL,Asheville Regional Airport,arrival
2024-08-11,N757AF,Donald Trump,BIL,Billings Logan International Airport,departure
2024-08-11,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-08-09,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-08-09,N757AF,Donald Trump,BIL,Billings Logan International Airport,arrival
2024-08-04,N757AF,Donald Trump,ATL,The William Hartsfield Airport,departure
2024-08-04,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-08-03,N757AF,Donald Trump,EWR,Newark International Airport,departure
2024-08-03,N757AF,Donald Trump,ATL,The William Hartsfield Airport,arrival
2024-08-03,N757AF,Donald Trump,FOK,The Francis Gabreski Airport,departure
2024-08-03,N757AF,Donald Trump,EWR,Newark International Airport,arrival
2024-08-02,N757AF,Donald Trump,EWR,Newark International Airport,departure
2024-08-02,N757AF,Donald Trump,FOK,The Francis Gabreski Airport,arrival
2024-08-01,N757AF,Donald Trump,MDT,Harrisburg International Airport,departure
2024-08-01,N757AF,Donald Trump,EWR,Newark International Airport,arrival
2024-07-31,N757AF,Donald Trump,ORD,Chicago ’hare International Airport,departure
2024-07-31,N757AF,Donald Trump,MDT,Harrisburg International Airport,arrival
2024-07-31,N757AF,Donald Trump,EWR,Newark International Airport,departure
2024-07-31,N757AF,Donald Trump,ORD,Chicago ’hare International Airport,arrival
2024-07-28,N757AF,Donald Trump,STC,Saint Cloud Regional Airport,departure
2024-07-28,N757AF,Donald Trump,EWR,Newark International Airport,arrival
2024-07-27,N757AF,Donald Trump,BNA,Nashville International Airport,departure
2024-07-27,N757AF,Donald Trump,STC,Saint Cloud Regional Airport,arrival
2024-07-27,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-07-27,N757AF,Donald Trump,BNA,Nashville International Airport,arrival
2024-07-25,N757AF,Donald Trump,CLT,Charlotte Douglas International Airport,departure
2024-07-25,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-07-24,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-07-24,N757AF,Donald Trump,CLT,Charlotte Douglas International Airport,arrival
2024-07-21,N757AF,Donald Trump,GRR,Gerald Ford International Airport,departure
2024-07-21,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-07-20,N757AF,Donald Trump,EWR,Newark International Airport,departure
2024-07-20,N757AF,Donald Trump,GRR,Gerald Ford International Airport,arrival
2024-07-19,N757AF,Donald Trump,MKE,General Mitchell International Airport,departure
2024-07-19,N757AF,Donald Trump,EWR,Newark International Airport,arrival
2024-07-18,N757AF,Donald Trump,EWR,Newark International Airport,departure
2024-07-18,N757AF,Donald Trump,MKE,General Mitchell International Airport,arrival
2024-07-17,N757AF,Donald Trump,MKE,General Mitchell International Airport,departure
2024-07-17,N757AF,Donald Trump,EWR,Newark International Airport,arrival
2024-07-14,N757AF,Donald Trump,EWR,Newark International Airport,departure
2024-07-14,N757AF,Donald Trump,MKE,General Mitchell International Airport,arrival
2024-07-14,N757AF,Donald Trump,PIT,Pittsburgh International Airport,departure
2024-07-14,N757AF,Donald Trump,EWR,Newark International Airport,arrival
2024-07-13,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-07-13,N757AF,Donald Trump,PIT,Pittsburgh International Airport,arrival
2024-07-08,N757AF,Donald Trump,EWR,Newark International Airport,departure
2024-07-08,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-07-06,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-07-06,N757AF,Donald Trump,EWR,Newark International Airport,arrival
2024-06-30,N757AF,Donald Trump,IAD,Washington Dulles International Airport,departure
2024-06-30,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-06-28,N757AF,Donald Trump,ORF,Norfolk International Airport,departure
2024-06-28,N757AF,Donald Trump,IAD,Washington Dulles International Airport,arrival
2024-06-28,N757AF,Donald Trump,IAD,Washington Dulles International Airport,departure
2024-06-28,N757AF,Donald Trump,ORF,Norfolk International Airport,arrival
2024-06-28,N757AF,Donald Trump,ATL,The William Hartsfield Airport,departure
2024-06-28,N757AF,Donald Trump,IAD,Washington Dulles International Airport,arrival
2024-06-27,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-06-27,N757AF,Donald Trump,ATL,The William Hartsfield Airport,arrival
2024-06-25,N757AF,Donald Trump,MSY,Louis Armstrong New Orleans International Airport,departure
2024-06-25,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-06-24,N757AF,Donald Trump,TEB,Teterboro Airport,departure
2024-06-24,N757AF,Donald Trump,MSY,Louis Armstrong New Orleans International Airport,arrival
2024-06-23,N757AF,Donald Trump,PHL,Philadelphia International Airport,departure
2024-06-23,N757AF,Donald Trump,TEB,Teterboro Airport,arrival
2024-06-22,N757AF,Donald Trump,DCA,Ronald Reagan Washington National Airport,departure
2024-06-22,N757AF,Donald Trump,PHL,Philadelphia International Airport,arrival
2024-06-22,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-06-22,N757AF,Donald Trump,DCA,Ronald Reagan Washington National Airport,arrival
2024-06-21,N757AF,Donald Trump,CLE,Cleveland Hopkins International Airport,departure
2024-06-21,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-06-20,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-06-20,N757AF,Donald Trump,CLE,Cleveland Hopkins International Airport,arrival
2024-06-19,N757AF,Donald Trump,MKE,General Mitchell International Airport,departure
2024-06-19,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-06-18,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-06-18,N757AF,Donald Trump,MKE,General Mitchell International Airport,arrival
2024-06-17,N757AF,Donald Trump,EWR,Newark International Airport,departure
2024-06-17,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-06-15,N757AF,Donald Trump,DTW,Detroit Metropolitan Airport,departure
2024-06-15,N757AF,Donald Trump,EWR,Newark International Airport,arrival
2024-06-15,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-06-15,N757AF,Donald Trump,DTW,Detroit Metropolitan Airport,arrival
2024-06-13,N757AF,Donald Trump,DCA,Ronald Reagan Washington National Airport,departure
2024-06-13,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-06-12,N757AF,Donald Trump,IAD,Washington Dulles International Airport,departure
2024-06-12,N757AF,Donald Trump,DCA,Ronald Reagan Washington National Airport,arrival
2024-06-12,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-06-12,N757AF,Donald Trump,IAD,Washington Dulles International Airport,arrival
2024-06-10,N757AF,Donald Trump,LAS,McCarran International Airport,departure
2024-06-10,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-06-09,N757AF,Donald Trump,LAX,Los Angeles International Airport,departure
2024-06-09,N757AF,Donald Trump,LAS,McCarran International Airport,arrival
2024-06-09,N757AF,Donald Trump,SFO,San Francisco International Airport,departure
2024-06-09,N757AF,Donald Trump,LAX,Los Angeles International Airport,arrival
2024-06-07,N757AF,Donald Trump,PHX,Phoenix Sky Harbor International Airport,departure
2024-06-07,N757AF,Donald Trump,SFO,San Francisco International Airport,arrival
2024-06-06,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-06-06,N757AF,Donald Trump,PHX,Phoenix Sky Harbor International Airport,arrival
2024-06-03,N757AF,Donald Trump,EWR,Newark International Airport,departure
2024-06-03,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-06-02,N757AF,Donald Trump,LGA,La Guardia Airport,departure
2024-06-02,N757AF,Donald Trump,EWR,Newark International Airport,arrival
2024-05-27,N757AF,Donald Trump,CLT,Charlotte Douglas International Airport,departure
2024-05-27,N757AF,Donald Trump,LGA,La Guardia Airport,arrival
2024-05-26,N757AF,Donald Trump,IAD,Washington Dulles International Airport,departure
2024-05-26,N757AF,Donald Trump,CLT,Charlotte Douglas International Airport,arrival
2024-05-25,N757AF,Donald Trump,DCA,Ronald Reagan Washington National Airport,departure
2024-05-25,N757AF,Donald Trump,IAD,Washington Dulles International Airport,arrival
2024-05-25,N757AF,Donald Trump,LGA,La Guardia Airport,departure
2024-05-25,N757AF,Donald Trump,DCA,Ronald Reagan Washington National Airport,arrival
2024-05-25,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-05-25,N757AF,Donald Trump,LGA,La Guardia Airport,arrival
2024-05-23,N757AF,Donald Trump,LGA,La Guardia Airport,departure
2024-05-23,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-05-23,N757AF,Donald Trump,DAL,Dallas Love Field Airport,departure
2024-05-23,N757AF,Donald Trump,LGA,La Guardia Airport,arrival
2024-05-22,N757AF,Donald Trump,HOU,William Hobby Airport,departure
2024-05-22,N757AF,Donald Trump,DAL,Dallas Love Field Airport,arrival
2024-05-22,N757AF,Donald Trump,LGA,La Guardia Airport,departure
2024-05-22,N757AF,Donald Trump,HOU,William Hobby Airport,arrival
2024-05-20,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-05-20,N757AF,Donald Trump,LGA,La Guardia Airport,arrival
2024-05-12,N757AF,Donald Trump,ACY,Atlantic City International Airport,departure
2024-05-12,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-05-11,N757AF,Donald Trump,LGA,La Guardia Airport,departure
2024-05-11,N757AF,Donald Trump,ACY,Atlantic City International Airport,arrival
2024-05-09,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-05-09,N757AF,Donald Trump,LGA,La Guardia Airport,arrival
2024-05-08,N757AF,Donald Trump,LGA,La Guardia Airport,departure
2024-05-08,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-05-06,N757AF,Donald Trump,FLL,Fort Lauderdale Hollywood International Airport,departure
2024-05-06,N757AF,Donald Trump,LGA,La Guardia Airport,arrival
2024-05-05,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-05-05,N757AF,Donald Trump,FLL,Fort Lauderdale Hollywood International Airport,arrival
2024-05-03,N757AF,Donald Trump,LGA,La Guardia Airport,departure
2024-05-03,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-05-02,N757AF,Donald Trump,MKE,General Mitchell International Airport,departure
2024-05-02,N757AF,Donald Trump,LGA,La Guardia Airport,arrival
2024-05-01,N757AF,Donald Trump,MBS,Mbs International Airport,departure
2024-05-01,N757AF,Donald Trump,MKE,General Mitchell International Airport,arrival
2024-05-01,N757AF,Donald Trump,LGA,La Guardia Airport,departure
2024-05-01,N757AF,Donald Trump,MBS,Mbs International Airport,arrival
2024-04-29,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
2024-04-29,N757AF,Donald Trump,LGA,La Guardia Airport,arrival
2024-04-26,N757AF,Donald Trump,LGA,La Guardia Airport,departure
2024-04-26,N757AF,Donald Trump,PBI,Palm Beach International Airport,arrival
2024-04-21,N757AF,Donald Trump,CLT,Charlotte Douglas International Airport,departure
2024-04-21,N757AF,Donald Trump,LGA,La Guardia Airport,arrival
2024-04-20,N757AF,Donald Trump,LGA,La Guardia Airport,departure
2024-04-20,N757AF,Donald Trump,CLT,Charlotte Douglas International Airport,arrival
2024-04-14,N757AF,Donald Trump,ABE,Lehigh Valley International Airport,departure
2024-04-14,N757AF,Donald Trump,LGA,La Guardia Airport,arrival
2024-04-13,N757AF,Donald Trump,PBI,Palm Beach International Airport,departure
