timestamp,tail,owner,airport,airport_name,lat,lon,leg
2024-10-06,N757AF,Donald Trump,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2024-10-05,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-10-05,N757AF,Donald Trump,PIT,Pittsburgh International,40.49146583,-80.23287083,arrival
2024-10-05,N757AF,Donald Trump,FAY,Fayetteville Municipal,34.99147222,-78.88,departure
2024-10-05,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-10-04,N757AF,Donald Trump,AGS,Bush,33.369955,-81.96449611,departure
2024-10-04,N757AF,Donald Trump,FAY,Fayetteville Municipal,34.99147222,-78.88,arrival
2024-10-04,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-10-04,N757AF,Donald Trump,AGS,Bush,33.369955,-81.96449611,arrival
2024-10-03,N757AF,Donald Trump,MBS,Mbs International,43.53291472,-84.07964722,departure
2024-10-03,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-10-03,N757AF,Donald Trump,EFD,Ellington,29.60733333,-95.15875,departure
2024-10-03,N757AF,Donald Trump,MBS,Mbs International,43.53291472,-84.07964722,arrival
2024-10-02,N757AF,Donald Trump,MAF,Midland International,31.94252778,-102.2019139,departure
2024-10-02,N757AF,Donald Trump,EFD,Ellington,29.60733333,-95.15875,arrival
2024-10-02,N757AF,Donald Trump,EFD,Ellington,29.60733333,-95.15875,departure
2024-10-02,N757AF,Donald Trump,MAF,Midland International,31.94252778,-102.2019139,arrival
2024-10-02,N757AF,Donald Trump,MKE,General Mitchell International,42.94722222,-87.89658333,departure
2024-10-02,N757AF,Donald Trump,EFD,Ellington,29.60733333,-95.15875,arrival
2024-10-01,N757AF,Donald Trump,MSN,Dane County Regional,43.13985778,-89.33751361,departure
2024-10-01,N757AF,Donald Trump,MKE,General Mitchell International,42.94722222,-87.89658333,arrival
2024-10-01,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-10-01,N757AF,Donald Trump,MSN,Dane County Regional,43.13985778,-89.33751361,arrival
2024-09-30,N757AF,Donald Trump,LGA,LaGuardia,40.77724306,-73.87260917,departure
2024-09-30,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-09-29,N757AF,Donald Trump,ERI,Erie Intl,42.08202139,-80.17621556,departure
2024-09-29,N757AF,Donald Trump,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2024-09-29,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-09-29,N757AF,Donald Trump,ERI,Erie Intl,42.08202139,-80.17621556,arrival
2024-09-29,N757AF,Donald Trump,BHM,Birmingham International,33.56294306,-86.75354972,departure
2024-09-29,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-09-28,N757AF,Donald Trump,ORD,Chicago O'Hare International,41.979595,-87.90446417,departure
2024-09-28,N757AF,Donald Trump,BHM,Birmingham International,33.56294306,-86.75354972,arrival
2024-09-28,N757AF,Donald Trump,GRR,Kent County International,42.88081972,-85.52276778,departure
2024-09-28,N757AF,Donald Trump,ORD,Chicago O'Hare International,41.979595,-87.90446417,arrival
2024-09-27,N757AF,Donald Trump,LGA,LaGuardia,40.77724306,-73.87260917,departure
2024-09-27,N757AF,Donald Trump,GRR,Kent County International,42.88081972,-85.52276778,arrival
2024-09-26,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-09-26,N757AF,Donald Trump,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2024-09-25,N757AF,Donald Trump,CLT,Charlotte/Douglas International,35.21401111,-80.94312583,departure
2024-09-25,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-09-25,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-09-25,N757AF,Donald Trump,CLT,Charlotte/Douglas International,35.21401111,-80.94312583,arrival
2024-09-24,N757AF,Donald Trump,SAV,Savannah International,32.12758333,-81.20213889,departure
2024-09-24,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-09-24,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-09-24,N757AF,Donald Trump,SAV,Savannah International,32.12758333,-81.20213889,arrival
2024-09-24,N757AF,Donald Trump,LBE,Arnold Palmer Regional,40.27594,-79.40479722,departure
2024-09-24,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-09-23,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-09-23,N757AF,Donald Trump,LBE,Arnold Palmer Regional,40.27594,-79.40479722,arrival
2024-09-21,N757AF,Donald Trump,ILM,Wilmington International,34.27061111,-77.90255556,departure
2024-09-21,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-09-21,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-09-21,N757AF,Donald Trump,ILM,Wilmington International,34.27061111,-77.90255556,arrival
2024-09-19,N757AF,Donald Trump,DCA,Ronald Reagan Washington National,38.85208333,-77.03772222,departure
2024-09-19,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-09-19,N757AF,Donald Trump,TEB,Teterboro,40.85010139,-74.06083611,departure
2024-09-19,N757AF,Donald Trump,DCA,Ronald Reagan Washington National,38.85208333,-77.03772222,arrival
2024-09-18,N757AF,Donald Trump,FNT,Bishop,42.96550333,-83.74345639,departure
2024-09-18,N757AF,Donald Trump,TEB,Teterboro,40.85010139,-74.06083611,arrival
2024-09-17,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-09-17,N757AF,Donald Trump,FNT,Bishop,42.96550333,-83.74345639,arrival
2024-09-17,N757AF,Donald Trump,TEB,Teterboro,40.85010139,-74.06083611,departure
2024-09-17,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-09-16,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-09-16,N757AF,Donald Trump,TEB,Teterboro,40.85010139,-74.06083611,arrival
2024-09-15,N757AF,Donald Trump,SLC,Salt Lake City Intl,40.78838778,-111.9777731,departure
2024-09-15,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-09-14,N757AF,Donald Trump,LAS,McCarran International,36.08036111,-115.1523333,departure
2024-09-14,N757AF,Donald Trump,SLC,Salt Lake City Intl,40.78838778,-111.9777731,arrival
2024-09-14,N757AF,Donald Trump,SFO,San Francisco International,37.61900194,-122.3748433,departure
2024-09-14,N757AF,Donald Trump,LAS,McCarran International,36.08036111,-115.1523333,arrival
2024-09-13,N757AF,Donald Trump,LAX,Los Angeles International,33.94253611,-118.4080744,departure
2024-09-13,N757AF,Donald Trump,SFO,San Francisco International,37.61900194,-122.3748433,arrival
2024-09-13,N757AF,Donald Trump,TUS,Tucson International,32.11608333,-110.9410278,departure
2024-09-13,N757AF,Donald Trump,LAX,Los Angeles International,33.94253611,-118.4080744,arrival
2024-09-12,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-09-12,N757AF,Donald Trump,TUS,Tucson International,32.11608333,-110.9410278,arrival
2024-09-11,N757AF,Donald Trump,JST,Johnstown-Cambria Cty,40.31611111,-78.83394444,departure
2024-09-11,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-09-11,N757AF,Donald Trump,LGA,LaGuardia,40.77724306,-73.87260917,departure
2024-09-11,N757AF,Donald Trump,JST,Johnstown-Cambria Cty,40.31611111,-78.83394444,arrival
2024-09-11,N757AF,Donald Trump,PHL,Philadelphia Intl,39.87195278,-75.24114083,departure
2024-09-11,N757AF,Donald Trump,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2024-09-10,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-09-10,N757AF,Donald Trump,PHL,Philadelphia Intl,39.87195278,-75.24114083,arrival
2024-09-07,N757AF,Donald Trump,CWA,Central Wisconsin,44.77761917,-89.66677944,departure
2024-09-07,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-09-07,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-09-07,N757AF,Donald Trump,CWA,Central Wisconsin,44.77761917,-89.66677944,arrival
2024-09-06,N757AF,Donald Trump,CLT,Charlotte/Douglas International,35.21401111,-80.94312583,departure
2024-09-06,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-09-06,N757AF,Donald Trump,LGA,LaGuardia,40.77724306,-73.87260917,departure
2024-09-06,N757AF,Donald Trump,CLT,Charlotte/Douglas International,35.21401111,-80.94312583,arrival
2024-09-05,N757AF,Donald Trump,MDT,Harrisburg Intl,40.19349528,-76.76340361,departure
2024-09-05,N757AF,Donald Trump,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2024-09-04,N757AF,Donald Trump,TEB,Teterboro,40.85010139,-74.06083611,departure
2024-09-04,N757AF,Donald Trump,MDT,Harrisburg Intl,40.19349528,-76.76340361,arrival
2024-09-04,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-09-04,N757AF,Donald Trump,TEB,Teterboro,40.85010139,-74.06083611,arrival
2024-08-31,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,departure
2024-08-31,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-08-31,N757AF,Donald Trump,DCA,Ronald Reagan Washington National,38.85208333,-77.03772222,departure
2024-08-31,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,arrival
2024-08-30,N757AF,Donald Trump,JST,Johnstown-Cambria Cty,40.31611111,-78.83394444,departure
2024-08-30,N757AF,Donald Trump,DCA,Ronald Reagan Washington National,38.85208333,-77.03772222,arrival
2024-08-30,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,departure
2024-08-30,N757AF,Donald Trump,JST,Johnstown-Cambria Cty,40.31611111,-78.83394444,arrival
2024-08-30,N757AF,Donald Trump,LSE,La Crosse Municipal,43.87937972,-91.25653778,departure
2024-08-30,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,arrival
2024-08-29,N757AF,Donald Trump,LAN,Capital City,42.7787,-84.58735806,departure
2024-08-29,N757AF,Donald Trump,LSE,La Crosse Municipal,43.87937972,-91.25653778,arrival
2024-08-29,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-08-29,N757AF,Donald Trump,LAN,Capital City,42.7787,-84.58735806,arrival
2024-08-26,N757AF,Donald Trump,DTW,Detroit Metropolitan-Wayne County,42.21205889,-83.34883583,departure
2024-08-26,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-08-26,N757AF,Donald Trump,DCA,Ronald Reagan Washington National,38.85208333,-77.03772222,departure
2024-08-26,N757AF,Donald Trump,DTW,Detroit Metropolitan-Wayne County,42.21205889,-83.34883583,arrival
2024-08-25,N757AF,Donald Trump,IAD,Washington Dulles International,38.94453194,-77.45580972,departure
2024-08-25,N757AF,Donald Trump,DCA,Ronald Reagan Washington National,38.85208333,-77.03772222,arrival
2024-08-24,N757AF,Donald Trump,PHX,Phoenix Sky Harbor International,33.43416667,-112.0080556,departure
2024-08-24,N757AF,Donald Trump,IAD,Washington Dulles International,38.94453194,-77.45580972,arrival
2024-08-23,N757AF,Donald Trump,LAS,McCarran International,36.08036111,-115.1523333,departure
2024-08-23,N757AF,Donald Trump,PHX,Phoenix Sky Harbor International,33.43416667,-112.0080556,arrival
2024-08-22,N757AF,Donald Trump,FHU,Libby AAF-Sierra Vista Municipal,31.58847222,-110.3443889,departure
2024-08-22,N757AF,Donald Trump,LAS,McCarran International,36.08036111,-115.1523333,arrival
2024-08-22,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-08-22,N757AF,Donald Trump,FHU,Libby AAF-Sierra Vista Municipal,31.58847222,-110.3443889,arrival
2024-08-21,N757AF,Donald Trump,GSO,Piedmont Triad International,36.09774694,-79.9372975,departure
2024-08-21,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-08-21,N757AF,Donald Trump,HBI,Asheboro Regional Airport,0.0,0.0,departure
2024-08-21,N757AF,Donald Trump,GSO,Piedmont Triad International,36.09774694,-79.9372975,arrival
2024-08-21,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-08-21,N757AF,Donald Trump,HBI,Asheboro Regional Airport,0.0,0.0,arrival
2024-08-20,N757AF,Donald Trump,DTW,Detroit Metropolitan-Wayne County,42.21205889,-83.34883583,departure
2024-08-20,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-08-20,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-08-20,N757AF,Donald Trump,DTW,Detroit Metropolitan-Wayne County,42.21205889,-83.34883583,arrival
2024-08-19,N757AF,Donald Trump,MDT,Harrisburg Intl,40.19349528,-76.76340361,departure
2024-08-19,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-08-19,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,departure
2024-08-19,N757AF,Donald Trump,MDT,Harrisburg Intl,40.19349528,-76.76340361,arrival
2024-08-17,N757AF,Donald Trump,AVP,Wilkes-Barre/Scranton Intl,41.33814944,-75.7242675,departure
2024-08-17,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,arrival
2024-08-17,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,departure
2024-08-17,N757AF,Donald Trump,AVP,Wilkes-Barre/Scranton Intl,41.33814944,-75.7242675,arrival
2024-08-14,N757AF,Donald Trump,AVL,Asheville Regional,35.43619444,-82.54180556,departure
2024-08-14,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,arrival
2024-08-14,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-08-14,N757AF,Donald Trump,AVL,Asheville Regional,35.43619444,-82.54180556,arrival
2024-08-11,N757AF,Donald Trump,BIL,Billings Logan Intl,45.8076625,-108.5428611,departure
2024-08-11,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-08-09,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-08-09,N757AF,Donald Trump,BIL,Billings Logan Intl,45.8076625,-108.5428611,arrival
2024-08-04,N757AF,Donald Trump,ATL,William B Hartsfield-Atlanta Intl,33.64044444,-84.42694444,departure
2024-08-04,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-08-03,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,departure
2024-08-03,N757AF,Donald Trump,ATL,William B Hartsfield-Atlanta Intl,33.64044444,-84.42694444,arrival
2024-08-03,N757AF,Donald Trump,FOK,Francis Gabreski,40.84365472,-72.63178917,departure
2024-08-03,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,arrival
2024-08-02,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,departure
2024-08-02,N757AF,Donald Trump,FOK,Francis Gabreski,40.84365472,-72.63178917,arrival
2024-08-01,N757AF,Donald Trump,MDT,Harrisburg Intl,40.19349528,-76.76340361,departure
2024-08-01,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,arrival
2024-07-31,N757AF,Donald Trump,ORD,Chicago O'Hare International,41.979595,-87.90446417,departure
2024-07-31,N757AF,Donald Trump,MDT,Harrisburg Intl,40.19349528,-76.76340361,arrival
2024-07-31,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,departure
2024-07-31,N757AF,Donald Trump,ORD,Chicago O'Hare International,41.979595,-87.90446417,arrival
2024-07-28,N757AF,Donald Trump,STC,St Cloud Regional,45.54532417,-94.05833667,departure
2024-07-28,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,arrival
2024-07-27,N757AF,Donald Trump,BNA,Nashville International,36.12447667,-86.67818222,departure
2024-07-27,N757AF,Donald Trump,STC,St Cloud Regional,45.54532417,-94.05833667,arrival
2024-07-27,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-07-27,N757AF,Donald Trump,BNA,Nashville International,36.12447667,-86.67818222,arrival
2024-07-25,N757AF,Donald Trump,CLT,Charlotte/Douglas International,35.21401111,-80.94312583,departure
2024-07-25,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-07-24,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-07-24,N757AF,Donald Trump,CLT,Charlotte/Douglas International,35.21401111,-80.94312583,arrival
2024-07-21,N757AF,Donald Trump,GRR,Kent County International,42.88081972,-85.52276778,departure
2024-07-21,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-07-20,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,departure
2024-07-20,N757AF,Donald Trump,GRR,Kent County International,42.88081972,-85.52276778,arrival
2024-07-19,N757AF,Donald Trump,MKE,General Mitchell International,42.94722222,-87.89658333,departure
2024-07-19,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,arrival
2024-07-18,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,departure
2024-07-18,N757AF,Donald Trump,MKE,General Mitchell International,42.94722222,-87.89658333,arrival
2024-07-17,N757AF,Donald Trump,MKE,General Mitchell International,42.94722222,-87.89658333,departure
2024-07-17,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,arrival
2024-07-14,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,departure
2024-07-14,N757AF,Donald Trump,MKE,General Mitchell International,42.94722222,-87.89658333,arrival
2024-07-14,N757AF,Donald Trump,PIT,Pittsburgh International,40.49146583,-80.23287083,departure
2024-07-14,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,arrival
2024-07-13,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-07-13,N757AF,Donald Trump,PIT,Pittsburgh International,40.49146583,-80.23287083,arrival
2024-07-08,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,departure
2024-07-08,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-07-06,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-07-06,N757AF,Donald Trump,EWR,Newark Intl,40.69249722,-74.16866056,arrival
2024-06-30,N757AF,Donald Trump,IAD,Washington Dulles International,38.94453194,-77.45580972,departure
2024-06-30,N757AF,Donald Trump,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-06-28,N757AF,Donald Trump,ORF,Norfolk International,36.89461111,-76.20122222,departure
2024-06-28,N757AF,Donald Trump,IAD,Washington Dulles International,38.94453194,-77.45580972,arrival
2024-06-28,N757AF,Donald Trump,IAD,Washington Dulles International,38.94453194,-77.45580972,departure
2024-06-28,N757AF,Donald Trump,ORF,Norfolk International,36.89461111,-76.20122222,arrival
